Open,Close,High,Low,Volume,Date
209.78,209.94,210.38,208.92,,10/28/11
201.25,209.01,210.16,201.14,,10/27/11
199.88,200.77,202.13,198.74,,10/26/11
202.37,199.98,202.75,199.52,,10/25/11
198.7,202.08,202.66,198.7,,10/24/11
194.85,198.73,198.8,194.68,,10/21/11
195.94,194.42,195.94,192.84,,10/20/11
196.78,196.37,198.18,195.68,,10/19/11
195.7,196.42,197.6,193,,10/18/11
198.28,196.1,199.89,195.6,,10/17/11
195.63,198.04,198.31,195.16,,10/14/11
196.22,195.45,197.03,194.18,,10/13/11
193.24,196.21,197.22,192.66,,10/12/11
192.69,193.41,193.75,192.06,,10/11/11
187.54,192.76,192.8,187.5,,10/10/11
187.45,187.93,189.63,187.02,,10/07/11
182.62,186.98,187.43,182.62,,10/06/11
179.37,182.2,182.71,178.96,,10/05/11
179.24,178.93,179.24,174.23,,10/04/11
184.06,179.62,184.08,179.32,,10/03/11
188.35,184.57,188.52,184.39,,09/30/11
186.67,188.68,190.34,186.54,,09/29/11
189.95,187.51,190.83,186.94,,09/28/11
184.72,190.08,191.82,184.72,,09/27/11
181.88,184.39,184.79,180.41,,09/26/11
182.21,182.57,183.1,180.12,,09/23/11
190.12,182.31,190.12,180.9,,09/22/11
194.73,190.9,195.03,190.27,,09/21/11
193.94,194.75,196.29,193.38,,09/20/11
197.07,193.88,197.08,192.34,,09/19/11
196.46,197.57,198.61,196.46,,09/16/11
192.76,196.29,196.5,192.75,,09/15/11
191.3,192.43,193.95,189.74,,09/14/11
189.87,191.27,191.83,188.87,,09/13/11
191.79,189.7,191.79,187.34,,09/12/11
197.27,192.12,197.7,191.5,,09/09/11
198.47,197.79,199.37,197.06,,09/08/11
192.91,198.24,198.53,192.91,,09/07/11
194.73,193.08,195.34,190.68,,09/06/11
198.32,194.83,198.32,194.63,,09/05/11
203.51,198.95,203.51,198.51,,09/02/11
204.35,203.44,205.75,203.44,,09/01/11
201.79,204.48,205.43,201.63,,08/31/11
201.01,201.73,202.48,199.71,,08/30/11
196.39,200.74,200.8,196.38,,08/29/11
194.73,195.83,196.75,191.7,,08/26/11
196.58,194.61,198.43,194.24,,08/25/11
195.55,196.76,197.39,194.71,,08/24/11
190.97,195.4,195.56,190.97,,08/23/11
190.76,191.1,193.82,189.85,,08/22/11
194.14,191.22,194.59,190.82,,08/19/11
202.49,194.26,202.49,193.22,,08/18/11
201.82,202.65,204.32,201,,08/17/11
203.15,201.91,203.3,200.66,,08/16/11
198.85,202.88,202.96,198.85,,08/15/11
196.6,198.75,199.79,195.39,,08/12/11
190.56,196.63,197.72,189.57,,08/11/11
196.94,191.19,198.68,190.74,,08/10/11
191.51,195.91,197,188.17,,08/09/11
202.53,192,202.53,191.91,,08/08/11
204.76,202.23,205.21,199.44,,08/05/11
214.05,205.21,214.15,204.86,,08/04/11
214.95,213.84,214.95,211.46,,08/03/11
219.93,215.54,220,215.46,,08/02/11
221.19,220.13,223.56,219.19,,08/01/11
222.33,221.19,222.47,219.75,,07/29/11
222.99,222.34,223.58,221.88,,07/28/11
227.1,223.36,227.19,223.15,,07/27/11
226.59,226.95,227.96,226.42,,07/26/11
227.59,226.48,227.59,225.84,,07/25/11
226.89,227.75,228.16,226.65,,07/22/11
223.91,226.71,227.09,222.87,,07/21/11
222.54,223.67,224.15,222.54,,07/20/11
219.82,222.36,222.36,219.39,,07/19/11
222.17,219.36,222.17,218.69,,07/18/11
221.95,222.08,222.52,220.98,,07/15/11
223.86,221.81,224.02,221.58,,07/14/11
221,223.25,224.52,221,,07/13/11
222.75,220.88,222.75,219.3,,07/12/11
227.21,222.61,227.21,222.32,,07/11/11
228.83,227.33,229.28,226.35,,07/08/11
227.17,228.81,229.08,227.02,,07/07/11
227.77,227.11,228.16,226.16,,07/06/11
228.49,227.86,228.5,227.46,,07/05/11
227.71,228.33,228.51,227.71,,07/04/11
225.36,227.33,227.71,225.11,,07/01/11
222.72,225.21,225.43,222.72,,06/30/11
219.44,222.33,222.74,219.44,,06/29/11
217.46,219.44,219.44,217.03,,06/28/11
216.13,217.09,217.41,215.31,,06/27/11
217.27,216.24,218.89,216.11,,06/24/11
219.24,216.83,219.24,215.06,,06/23/11
220.08,219.77,220.89,219.35,,06/22/11
216.92,220.01,220.43,216.92,,06/21/11
216.67,216.71,216.98,215.23,,06/20/11
216.21,216.76,217.63,214.89,,06/17/11
217,215.81,217.07,214.87,,06/16/11
221.07,217.87,221.2,216.86,,06/15/11
218.65,221.22,221.59,218.45,,06/14/11
218.21,218.44,219.24,217.84,,06/13/11
222,218.51,222.22,218.15,,06/10/11
220.98,221.72,222.22,220.41,,06/09/11
222.66,220.95,222.73,220.7,,06/08/11
222.28,222.64,223.79,221.93,,06/07/11
224.41,222.26,224.41,222.01,,06/06/11
225.04,223.9,225.21,222.93,,06/03/11
225.57,224.72,225.65,223.92,,06/02/11
229.32,226.42,229.65,225.84,,06/01/11
226.48,229.12,229.46,226.48,,05/31/11
226.34,226.16,226.51,226.13,,05/30/11
226.38,226.38,226.38,226.38,,05/29/11
224.43,226.18,226.65,224.24,,05/27/11
222.72,224.07,224.55,222.72,,05/26/11
222.28,222.7,223.21,221.18,,05/25/11
221.51,222.27,223.16,221.41,,05/24/11
225.54,221.64,225.55,221.23,,05/23/11
227.51,225.76,228.07,225.32,,05/20/11
226.75,227.08,227.83,226.4,,05/19/11
225.05,226.57,226.87,225.02,,05/18/11
225.24,224.49,225.51,223.44,,05/17/11
226.34,225.68,226.93,224.93,,05/16/11
228.24,226.84,229.21,225.98,,05/13/11
228.7,228.04,228.82,226.26,,05/12/11
231.18,229.49,231.91,228.47,,05/11/11
229.56,230.77,231.19,229.08,,05/10/11
229.23,228.83,229.65,227.96,,05/09/11
228.83,229.73,230.9,227.9,,05/06/11
231.39,229.15,231.94,228.15,,05/05/11
233.72,231.73,233.73,231.02,,05/04/11
235.12,233.83,235.18,233.12,,05/03/11
235.22,235.67,236.53,235.07,,05/02/11
234.7,235.17,235.43,234.3,,04/29/11
233.55,234.56,234.69,233.55,,04/28/11
232.49,232.65,233.7,231.69,,04/27/11
230.73,231.99,232.28,230.14,,04/26/11
231.17,230.65,231.31,230.28,,04/25/11
231.06,231.19,231.19,230.86,,04/22/11
229.45,231.18,231.21,229.45,,04/21/11
225.03,229.33,229.68,225.03,,04/20/11
223.81,224.79,224.97,223.06,,04/19/11
227.33,223.57,227.36,222.44,,04/18/11
227.07,227.21,227.6,226.5,,04/15/11
227.27,227.03,227.75,225.78,,04/14/11
226.4,227.47,228.23,226.19,,04/13/11
229.06,226.52,229.06,225.91,,04/12/11
229.97,229.27,230.19,228.72,,04/11/11
228.97,229.84,230.8,228.78,,04/08/11
229.42,228.82,229.85,228.37,,04/07/11
228.42,229.41,229.82,228.24,,04/06/11
228.42,228.37,228.87,227.65,,04/05/11
228.3,228.6,229.12,228.15,,04/04/11
226.25,227.76,228.62,226.15,,04/01/11
226.41,226.41,227.16,226.32,,03/31/11
224.39,226.24,226.65,224.35,,03/30/11
223.37,224.01,224.26,222.38,,03/29/11
223.73,223.56,224.59,223.46,,03/28/11
223.72,223.72,0,0,,03/27/11
223.84,224.33,224.93,223.74,,03/25/11
221.72,223.79,223.83,221.39,,03/24/11
221.03,221.64,222,220.09,,03/23/11
221.42,221.45,222.19,221.07,,03/22/11
217.59,220.67,221,217.56,,03/21/11
216.06,217.39,218.51,215.98,,03/18/11
212.87,216.09,216.65,212.67,,03/17/11
216.31,213.41,216.91,212.53,,03/16/11
218.86,215.05,218.97,211.92,,03/15/11
221.1,219.98,221.19,219.03,,03/14/11
221.6,221.7,222.35,220.35,,03/11/11
225.75,221.72,225.79,221.62,,03/10/11
226.38,226,226.87,225.51,,03/09/11
225.48,226.19,226.58,224.42,,03/08/11
226.99,225.73,227.79,225.03,,03/07/11
227.99,227.31,228.62,226.59,,03/04/11
225.17,227.55,227.81,225.17,,03/03/11
225,225.14,225.77,223.81,,03/02/11
227.32,225.55,228.2,225.31,,03/01/11
225.01,226.97,227.49,224.92,,02/28/11
222.9,225.21,225.35,222.89,,02/25/11
223.48,222.78,223.73,221.96,,02/24/11
224.63,223.43,224.79,222.7,,02/23/11
227.7,224.76,227.71,224.3,,02/22/11
229.02,228.21,229.21,228.19,,02/21/11
228.36,228.92,229.35,228.06,,02/18/11
227.63,228.21,228.46,227.16,,02/17/11
225.83,227.03,227.53,225.79,,02/16/11
226.15,225.77,226.4,225.31,,02/15/11
225.29,225.89,226.27,225.29,,02/14/11
224.51,224.96,225.22,223.24,,02/11/11
225.63,224.45,225.63,223.08,,02/10/11
226.7,225.73,226.74,225.34,,02/09/11
226.03,226.92,226.92,225.64,,02/08/11
225.13,225.81,226.28,224.86,,02/07/11
225.02,224.69,225.26,223.89,,02/04/11
225.08,224.56,225.26,223.24,,02/03/11
225.12,225.06,225.96,224.74,,02/02/11
221.34,224.57,224.93,221.27,,02/01/11
220.13,221.08,221.25,219.16,,01/31/11
223.55,220.48,223.55,220.23,,01/28/11
223.59,223.7,224.13,222.94,,01/27/11
222.03,223.28,223.69,221.97,,01/26/11
222.42,222.03,222.84,221.02,,01/25/11
220.77,222.25,222.34,220.46,,01/24/11
220.01,220.82,221.99,219.56,,01/21/11
221.96,219.91,221.97,219.17,,01/20/11
223.56,222.39,224.47,222.04,,01/19/11
221.92,223.39,223.63,221.91,,01/18/11
222.43,221.97,222.46,221.62,,01/17/11
221.8,222.35,222.38,220.83,,01/14/11
221.5,221.9,222.49,221.22,,01/13/11
218.4,220.86,221.33,218.4,,01/12/11
216.64,217.95,218.45,216.5,,01/11/11
217.6,216.73,217.76,215.81,,01/10/11
218.37,217.9,218.63,216.83,,01/07/11
219.24,218.52,219.66,218.13,,01/06/11
219.59,218.92,219.63,217.72,,01/05/11
219.62,219.66,220.67,218.98,,01/04/11
217.59,219.45,220,217.51,,01/03/11
217.47,217.93,218,217.41,,12/31/10
217.89,217.26,218.06,217.11,,12/30/10
216.34,217.33,218.05,216.32,,12/29/10
216.68,216.48,217.15,216.2,,12/28/10
216.29,216.09,216.71,215.64,,12/27/10
216.35,216.37,216.48,216.25,,12/24/10
216.38,216.25,216.73,216.06,,12/23/10
215.87,216.27,216.33,215.86,,12/22/10
214.06,215.85,215.85,214.04,,12/21/10
213.55,213.8,214.49,213.24,,12/20/10
214.3,213.64,214.83,213.2,,12/17/10
213.5,213.86,214.21,212.95,,12/16/10
215.31,214.05,215.32,213.3,,12/15/10
214.96,215.46,216.1,214.96,,12/14/10
213.49,214.91,215.64,213.4,,12/13/10
212.86,213.4,213.53,212.55,,12/10/10
212.61,212.68,213.34,212.19,,12/09/10
212.37,211.96,212.87,211.23,,12/08/10
211.97,212.78,214.31,211.97,,12/07/10
212.31,211.93,212.5,211.47,,12/06/10
210.99,212.2,212.52,210.81,,12/03/10
207.71,210.55,210.98,207.71,,12/02/10
203.04,207.06,207.63,202.98,,12/01/10
204.56,203.09,204.75,202.27,,11/30/10
205.67,204.25,206.92,203.06,,11/29/10
208.05,205.7,208.07,205.41,,11/26/10
207.66,208.17,208.22,207.49,,11/25/10
205.44,207.82,207.83,205.16,,11/24/10
209.82,206.05,209.82,205.37,,11/23/10
211.05,209.81,211.68,208.7,,11/22/10
210.66,210.4,210.82,209.07,,11/19/10
207.08,210.22,210.71,207.03,,11/18/10
206.25,206.88,207.36,205.88,,11/17/10
210.3,206.81,210.8,206.03,,11/16/10
210.87,210.49,211.44,209.71,,11/15/10
213.06,210.82,213.08,210.12,,11/12/10
214.24,213.01,214.63,212.18,,11/11/10
214.42,213.6,214.59,212.31,,11/10/10
215.18,215.08,216.56,213.67,,11/09/10
216.36,215.39,216.37,214.74,,11/08/10
216.19,215.97,216.67,215.35,,11/05/10
211.74,215.7,215.8,211.74,,11/04/10
210.88,210.92,211.57,209.78,,11/03/10
209.08,210.68,210.98,208.93,,11/02/10
208.65,209,210.23,208.45,,11/01/10
208.48,208.41,208.68,207.35,,10/29/10
207.26,208.24,208.97,207.11,,10/28/10
208.88,207.03,209.05,206,,10/27/10
209.65,209.01,209.9,207.8,,10/26/10
208.81,209.87,211.2,208.81,,10/25/10
208.49,208.62,209.06,208.06,,10/22/10
208.38,208.95,209.99,207.69,,10/21/10
206,208.31,208.78,205.65,,10/20/10
209.41,206.33,209.72,205.64,,10/19/10
208.88,209.45,209.66,207.5,,10/18/10
209.33,209.08,210.05,207.97,,10/15/10
209.15,209.68,210.92,209.15,,10/14/10
206.53,208.81,209.42,206.53,,10/13/10
206.72,206.18,206.74,204.63,,10/12/10
206.98,206.85,207.36,206.52,,10/11/10
205.89,206.57,206.87,204.92,,10/08/10
206.1,206.14,207.19,205.17,,10/07/10
205.11,206.06,206.48,205.11,,10/06/10
201.08,204.84,205.12,200.76,,10/05/10
202.64,201.27,202.85,200.85,,10/04/10
201.41,202.45,203.15,201.38,,10/01/10
202.01,201.43,203.38,200.7,,09/30/10
201.95,201.94,202.92,201.36,,09/29/10
200.9,201.72,202.09,199.59,,09/28/10
201.5,201.19,202.16,200.83,,09/27/10
197.83,201.27,201.36,197.63,,09/24/10
199.25,198.21,199.67,197.56,,09/23/10
199.78,199.3,200.73,198.91,,09/22/10
199.62,199.05,200.38,198.84,,09/21/10
196.9,199.35,199.41,196.82,,09/20/10
196.72,196.88,198.21,196.62,,09/17/10
197.31,196.85,197.47,196.25,,09/16/10
197.2,197.38,197.42,196.06,,09/15/10
196.52,197.13,197.91,195.87,,09/14/10
194.13,196.55,196.71,194.11,,09/13/10
192.98,193.71,193.82,192.95,,09/10/10
192.02,193.27,193.85,191.76,,09/09/10
190.97,191.94,192.42,190.39,,09/08/10
192.93,191.24,193.14,191.12,,09/07/10
192.59,193.24,193.47,192.53,,09/06/10
190.26,192.33,192.75,190.26,,09/03/10
189.24,190.29,190.37,189.04,,09/02/10
188.89,189.05,189.08,188.65,,09/01/10
0,183.99,0,0,,08/31/10
186.07,184.46,186.15,185.75,,08/30/10
183.03,185.21,185.38,182.33,,08/27/10
183.1,183.38,184.82,182.95,,08/26/10
183.63,182.76,183.63,181.37,,08/25/10
185.93,183.84,186,182.76,,08/24/10
186.45,186.24,188.04,186.22,,08/23/10
188.17,186.33,188.17,185.75,,08/20/10
190.12,188.43,191.04,187.77,,08/19/10
190.31,190.3,190.86,189.56,,08/18/10
187.91,190.19,190.88,187.87,,08/17/10
187.43,188.11,188.47,186.79,,08/16/10
187.88,187.6,188.95,187.56,,08/13/10
188.87,187.86,188.96,186.98,,08/12/10
194.83,189.05,194.83,188.94,,08/11/10
196.51,194.32,196.56,193.34,,08/10/10
195.42,196.63,196.66,195.38,,08/09/10
195.88,195.6,196.48,194.35,,08/06/10
195.71,195.71,196.67,195.18,,08/05/10
195.61,195.63,196.22,194.68,,08/04/10
195.59,195.68,196.24,194.88,,08/03/10
191.38,195.67,195.73,191.38,,08/02/10
191.56,191.06,191.73,189.41,,07/30/10
191.65,191.65,193.47,190.86,,07/29/10
191.97,191.69,192.94,191.3,,07/28/10
191.75,191.92,192.97,191.32,,07/27/10
189.88,191.53,191.83,189.88,,07/26/10
188.65,189.62,190.04,188.05,,07/23/10
184.84,188.36,188.73,184.61,,07/22/10
185.79,184.94,186.89,184.26,,07/21/10
184.33,185.37,185.55,182.68,,07/20/10
184.44,184.56,185.24,183.55,,07/19/10
188.45,184.78,188.68,184.47,,07/16/10
188.38,188.37,188.87,186.77,,07/15/10
188.14,188.49,189.03,187.43,,07/14/10
185.19,187.79,188.16,184.64,,07/13/10
185.07,185.1,185.58,184.32,,07/12/10
183.91,185.1,185.1,183.83,,07/09/10
181.87,183.85,184.25,181.87,,07/08/10
178.52,181.65,181.75,177.29,,07/07/10
175.39,178.76,179.98,175.17,,07/06/10
175.99,175.64,176.34,175.64,,07/05/10
176.14,176.07,177.33,175.4,,07/02/10
176.6,175.84,176.93,174.37,,07/01/10
177.7,176.88,178.47,176.67,,06/30/10
183.64,178.03,183.82,177.49,,06/29/10
183.73,183.79,184.49,183.05,,06/28/10
183.52,183.18,184.13,182.33,,06/25/10
186.3,183.73,186.64,183.56,,06/24/10
187.3,185.91,187.3,184.97,,06/23/10
189.52,187.48,189.76,187.31,,06/22/10
189,189.99,191.59,189,,06/21/10
188.12,188.49,188.99,188,,06/18/10
187.4,187.92,188.53,186.93,,06/17/10
187.05,187.55,187.98,186.55,,06/16/10
183.97,187.02,187.22,183.42,,06/15/10
182.85,184.34,185.76,182.85,,06/14/10
181.54,182.39,182.53,180.81,,06/11/10
177.14,181.34,181.63,176.96,,06/10/10
176.67,177.38,179.2,176.18,,06/09/10
175.83,176.52,176.78,174.51,,06/08/10
178.69,175.89,178.69,175.76,,06/07/10
183.98,179.29,184.51,178.56,,06/04/10
182.39,184.06,184.82,182.39,,06/03/10
180.23,181.92,182.36,178.99,,06/02/10
182.29,180.5,182.78,179.91,,06/01/10
182.28,182.49,182.61,182.06,,05/31/10
183.11,182.31,184.28,181.76,,05/28/10
177.18,182.57,183.15,177.04,,05/27/10
176.39,177.39,179.82,176.2,,05/26/10
178.82,175.89,178.85,172.78,,05/25/10
180.32,179.25,181.36,179.19,,05/24/10
179.27,180.53,180.76,176.69,,05/21/10
184.62,178.97,184.62,178.68,,05/20/10
186.72,184.41,186.72,183.07,,05/19/10
188.39,187.69,190.48,186.55,,05/18/10
188.03,188.21,189.62,186.31,,05/17/10
194.3,189.9,194.3,188.85,,05/14/10
195.39,194.56,196.47,194.22,,05/13/10
193.08,195.23,195.24,192.38,,05/12/10
194.24,193,194.67,191.79,,05/11/10
186.2,194.53,195.18,186.2,,05/10/10
189.82,185.49,189.82,183.45,,05/07/10
194.9,189.89,194.9,184.88,,05/06/10
197.54,195.22,197.54,194,,05/05/10
202.98,197.78,203.06,197.31,,05/04/10
202.49,202.81,203.27,201.58,,05/03/10
204.01,202.61,204.9,202.54,,04/30/10
201.53,203.82,204.19,201.4,,04/29/10
202.24,201.51,202.24,200.37,,04/28/10
207.73,203.2,207.73,202.35,,04/27/10
206.83,207.45,208.37,206.83,,04/26/10
205.19,206.67,206.86,204.97,,04/23/10
206.79,205.58,206.96,203.9,,04/22/10
207.24,206.75,207.79,206.19,,04/21/10
205.45,207.06,207.18,205.35,,04/20/10
206.21,205.18,206.21,203.92,,04/19/10
209.64,206.47,209.64,205.89,,04/16/10
209.75,209.71,210.14,209.04,,04/15/10
207.49,209.37,209.55,207.49,,04/14/10
207.72,207.09,207.72,206.24,,04/13/10
207.95,207.8,208.15,207.33,,04/12/10
205.12,206.97,207.27,204.94,,04/09/10
205.29,204.95,205.38,203.55,,04/08/10
206.15,205.46,206.49,205.16,,04/07/10
205.8,206.01,206.44,205.13,,04/06/10
204.8,205.8,205.91,204.73,,04/05/10
205.09,204.92,205.09,204.47,,04/02/10
202.94,204.81,205.08,202.79,,04/01/10
202.83,202.66,203.16,201.96,,03/31/10
202.83,202.71,203.52,202.24,,03/30/10
201.42,202.51,202.64,201.2,,03/29/10
200.69,201.16,201.94,200.6,,03/26/10
200.6,200.84,202.22,200.27,,03/25/10
202.27,200.63,202.28,200.25,,03/24/10
201.21,202.21,202.21,201,,03/23/10
200.71,201.02,201.29,198.93,,03/22/10
202.04,200.88,202.44,200.39,,03/19/10
202.71,201.84,202.82,201.3,,03/18/10
201.4,202.77,203.37,201.39,,03/17/10
199.3,201.07,201.34,199.21,,03/16/10
200.33,199.13,200.33,198.4,,03/15/10
199.59,200.2,200.64,199.5,,03/12/10
199.27,199.44,199.56,198.14,,03/11/10
198.18,199.23,199.59,197.83,,03/10/10
198.09,198.1,198.67,197.26,,03/09/10
197.84,198.19,198.82,197.84,,03/08/10
194.99,197.26,197.49,194.92,,03/05/10
195.11,194.71,195.24,193.9,,03/04/10
194.16,195.08,195.82,193.94,,03/03/10
192.58,193.69,194.45,192.24,,03/02/10
190.89,192.07,192.51,190.49,,03/01/10
189.22,190.69,191.02,189.11,,02/26/10
190.43,188.96,190.45,187.31,,02/25/10
189.49,190.63,190.91,189.05,,02/24/10
191.84,190.15,192.8,189.61,,02/23/10
192.05,191.87,192.71,191.67,,02/22/10
190.84,190.82,191.48,189.59,,02/19/10
190.67,191.71,191.75,190.27,,02/18/10
190.17,191.04,191.59,190.17,,02/17/10
186.8,189.37,189.86,186.73,,02/16/10
186.63,186.63,187.02,186.27,,02/15/10
187.22,186.53,187.83,185,,02/12/10
185.98,186.72,187.36,184.79,,02/11/10
185.88,185.47,186.67,184.44,,02/10/10
183.38,185.33,186.53,183.21,,02/09/10
184.08,183.68,185.03,183.04,,02/08/10
185.98,184.14,185.98,181.96,,02/05/10
191.83,186.62,191.83,186.62,,02/04/10
193.01,192.08,193.84,191.71,,02/03/10
190.86,192.61,192.84,190.47,,02/02/10
188.58,190.19,190.55,188.05,,02/01/10
189.61,188.79,191.1,188.47,,01/29/10
191.43,190.16,192.8,189.59,,01/28/10
192.27,191.55,192.49,190.28,,01/27/10
193.84,192.27,193.95,191.45,,01/26/10
193.72,193.67,194.64,193.28,,01/25/10
196.63,193.94,196.66,193.79,,01/22/10
199.92,196.89,200.21,196.81,,01/21/10
203.24,199.86,203.3,198.92,,01/20/10
202.37,203.04,203.17,200.86,,01/19/10
201.55,202.3,202.41,201.4,,01/18/10
203.91,201.85,204.19,201.49,,01/15/10
203.21,203.75,204.1,203.2,,01/14/10
202.3,202.79,203.05,201.48,,01/13/10
203.85,202.73,204.13,202.02,,01/12/10
203.48,204.13,204.55,203.46,,01/11/10
201.69,202.46,203.02,201.54,,01/08/10
202.37,201.64,202.38,200.56,,01/07/10
201.38,201.92,202.41,201.38,,01/06/10
200.99,201.65,201.81,200.83,,01/05/10
197.4,200.82,200.82,197.3,,01/04/10
197.84,197.38,198.62,197.27,,12/31/09
198.1,197.52,198.1,197.15,,12/30/09
198.23,198.51,199.11,198.08,,12/29/09
197.64,198.26,198.57,197.59,,12/28/09
197.6,197.37,197.73,197.37,,12/25/09
196.58,197.44,197.51,196.58,,12/24/09
195.22,196.35,196.52,195.2,,12/23/09
194.28,195.04,195.57,194.25,,12/22/09
193.23,194.33,194.85,192.92,,12/21/09
193.11,192.77,193.8,192.11,,12/18/09
196.43,193.14,196.43,193.01,,12/17/09
195.72,196.63,197.17,195.35,,12/16/09
196.71,195.54,196.81,195.22,,12/15/09
195.16,196.69,196.91,194.83,,12/14/09
194.94,195.17,195.99,194.77,,12/11/09
194.14,194.76,195.38,193.4,,12/10/09
194.06,193.94,194.46,192.74,,12/09/09
197.11,194.54,197.19,194.07,,12/08/09
197.6,196.86,197.82,196.03,,12/07/09
197.41,197.47,199.49,196.33,,12/04/09
198.36,197.75,199.8,197.64,,12/03/09
197.86,198.08,198.91,197.6,,12/02/09
193.58,197.56,198,193.3,,12/01/09
193.86,193.65,194.63,192.82,,11/30/09
194.05,192.73,194.08,190.95,,11/27/09
197.91,194.61,198.08,194.5,,11/26/09
196.05,197.59,198.13,196,,11/25/09
196.7,195.89,196.75,195.13,,11/24/09
193.89,196.9,197.73,193.85,,11/23/09
194.88,193.61,195.06,193.27,,11/20/09
197.41,194.62,197.46,193.94,,11/19/09
197.87,197.85,198.6,197.14,,11/18/09
198.55,197.47,198.65,196.6,,11/17/09
195.53,198.4,199.06,195.48,,11/16/09
194.18,195.33,195.95,193.79,,11/13/09
196.4,194.41,196.49,193.94,,11/12/09
195.52,196.17,197.38,195.28,,11/11/09
195.47,195.1,195.8,194.49,,11/10/09
191.06,195.16,195.16,191.06,,11/09/09
190.19,190.77,191.15,189.43,,11/06/09
188.07,190.01,190.1,186.81,,11/05/09
185.85,187.98,189.31,185.81,,11/04/09
186.73,185.65,186.75,183.82,,11/03/09
185.7,186.75,187.83,185.29,,11/02/09
190.14,186.4,190.87,185.94,,10/30/09
186.29,189.75,190.06,185.79,,10/29/09
190.87,186.9,190.97,186.64,,10/28/09
192.14,191,192.33,190.56,,10/27/09
194.78,192.82,196.35,192.13,,10/26/09
196.45,194.85,197.17,194.33,,10/23/09
195.8,196.08,196.54,193.92,,10/22/09
196.62,196.31,198.16,195.54,,10/21/09
197.85,196.79,198.49,195.91,,10/20/09
195.09,197.57,197.89,194.69,,10/19/09
197.09,195.16,197.2,194.46,,10/16/09
196.67,196.96,197.28,195.94,,10/15/09
192.89,196.28,196.54,192.71,,10/14/09
193.39,192.66,193.75,191.86,,10/13/09
191.94,193.23,193.72,191.63,,10/12/09
191.77,192.21,192.21,191.3,,10/09/09
189.65,191.72,192.42,189.56,,10/08/09
189,189.27,189.91,188.4,,10/07/09
185.6,189,189.65,185.6,,10/06/09
183.61,185.26,185.75,183.29,,10/05/09
185.45,183.6,185.45,182.69,,10/02/09
189.64,185.81,189.73,185.4,,10/01/09
189.57,189.49,190.8,188.09,,09/30/09
189.41,189.31,190.33,189.06,,09/29/09
187.77,189.38,189.83,186.16,,09/28/09
188.53,187.7,188.72,187.26,,09/25/09
191.06,188.81,191.68,188.04,,09/24/09
192.42,191.28,193.2,191.07,,09/23/09
190.27,192.17,192.39,190.27,,09/22/09
191.42,190.01,191.5,189.09,,09/21/09
191.74,191.51,192.18,190.88,,09/18/09
191.33,191.95,192.71,191.25,,09/17/09
188.43,191.19,191.5,188.43,,09/16/09
187.71,187.95,188.64,186.89,,09/15/09
187.57,187.45,187.57,185.65,,09/14/09
187.16,187.84,188.37,187.06,,09/11/09
185.34,186.97,187.19,185.01,,09/10/09
184.28,185.57,185.81,183.54,,09/09/09
182.03,184.4,184.56,182,,09/08/09
180.83,182.04,182.17,180.82,,09/07/09
178.37,180.26,180.69,178.24,,09/04/09
177.51,178.29,178.7,177.23,,09/03/09
178.2,177.28,178.2,176.48,,09/02/09
181.41,178.76,182.27,178.08,,09/01/09
182.82,181.47,183.14,180.55,,08/31/09
182.38,183.03,184.31,182.21,,08/28/09
181.94,181.56,182.52,180.2,,08/27/09
182.45,181.87,183.02,181.02,,08/26/09
182.21,182.62,183.75,181.41,,08/25/09
181.1,182.27,183.3,181.1,,08/24/09
178.08,180.73,181.17,177.28,,08/21/09
175.91,177.91,178.28,175.76,,08/20/09
175.31,175.67,176.22,173.42,,08/19/09
173.39,174.98,175.35,172.95,,08/18/09
178.1,173.21,178.1,172.97,,08/17/09
179.62,178.46,180.18,177.45,,08/14/09
177.49,179.59,179.65,177.49,,08/13/09
176.1,177.3,178.01,174.83,,08/12/09
177.75,176.06,178.38,175.77,,08/11/09
178.38,177.92,178.99,177.12,,08/10/09
177.9,178.38,178.98,176.8,,08/07/09
178.42,177.89,179.45,177.36,,08/06/09
179.23,178.2,179.3,177.22,,08/05/09
179.08,179.06,179.53,178.02,,08/04/09
176.07,179.02,179.16,175.88,,08/03/09
174.25,175.35,176.35,174.25,,07/31/09
171.4,174.17,175.07,171.4,,07/30/09
172.56,171.62,172.82,170.88,,07/29/09
173.31,172.69,174.41,171.65,,07/28/09
172.27,173.19,173.58,172.04,,07/27/09
171.47,172.19,172.4,170.91,,07/24/09
168.5,171.75,171.96,168.43,,07/23/09
168.41,168.48,169.2,167.37,,07/22/09
167.33,168.52,169.06,167.31,,07/21/09
164.7,167.13,167.41,164.69,,07/20/09
164.14,164.52,164.78,163.94,,07/17/09
162.74,163.97,164.33,162.67,,07/16/09
158.17,162.56,162.81,158.15,,07/15/09
156.22,157.92,158.02,156.22,,07/14/09
154.34,155.87,156.18,152.83,,07/13/09
155.38,154.25,155.52,153.55,,07/10/09
154.32,155.22,155.94,154.15,,07/09/09
155.59,154.38,155.59,153.4,,07/08/09
157.86,156.01,158.33,155.58,,07/07/09
158.77,157.56,158.8,156.41,,07/06/09
158.7,158.88,159.13,158.48,,07/03/09
163.1,159.01,163.18,159.03,,07/02/09
161.34,162.89,163.82,160.98,,07/01/09
162.43,161.25,163.27,160.62,,06/30/09
161.23,162.32,162.47,160.52,,06/29/09
